file_path,cache_path,taxonomy_v2_class
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0515.dxf,data/graph_cache/c2a8faa7a2b8661a0bb580684ed1c21e.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0518.dxf,data/graph_cache/5db0d524dc1d7879e9ddc20333a4b7a8.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0519.dxf,data/graph_cache/47910a1b2f4c0a56818559edf940162c.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0521.dxf,data/graph_cache/d5ec2476abe7eeb56cd042d44f92a2e7.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0527.dxf,data/graph_cache/01fa34e5f9c0a5718b6b8a29793ef472.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0529.dxf,data/graph_cache/4b1746cbf296e4684565806522951e68.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0530.dxf,data/graph_cache/cdb0527de6b7e8f4a55aa6b2aa3f516f.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0533.dxf,data/graph_cache/6eacbed66831be2b2714cb795fc3018f.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0534.dxf,data/graph_cache/31d2670e7018233aab73ba7861c5a5cc.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0536.dxf,data/graph_cache/19c56f97735b5ada186c4ed0a34f8b6c.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0538.dxf,data/graph_cache/2a5bbe62af1cc600adbecb6a01dbef3f.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0540.dxf,data/graph_cache/0ca2fc1d01e180c5860e04817589123b.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0541.dxf,data/graph_cache/90b3efe773d0081fcff70a3af35b3419.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0542.dxf,data/graph_cache/b885e0fe5ace057f4e96a454cb1b8a71.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0543.dxf,data/graph_cache/caea4bbeeed0cf1a75ae3395ca8c545c.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0544.dxf,data/graph_cache/866643991cd4e0fd9d7bbdaa251edf9d.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0545.dxf,data/graph_cache/ae8c37943ff4ddff7a05ab90771fffbb.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0546.dxf,data/graph_cache/60dc3df8e21b377d49227de98b73b89b.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0547.dxf,data/graph_cache/b5f53377ef78dbdb16453c32c860abf9.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0548.dxf,data/graph_cache/71160b38369dd6042856e5d84d956700.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0550.dxf,data/graph_cache/110ee6cbde2fe3c7bda921ccc4b671fb.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0551.dxf,data/graph_cache/a456e5c3653ba679aefba08c92372f03.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0554.dxf,data/graph_cache/9b991192e1a5e341108bc36a6537e366.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0555.dxf,data/graph_cache/276c777b5fe1e13c12a06bb37c35ca1c.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0556.dxf,data/graph_cache/48236e2a94543736290a9f1a12fe65ea.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0557.dxf,data/graph_cache/f1a8a7c9010df0c5227f1c76ee911f3c.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0558.dxf,data/graph_cache/46b57b6d427dd7366d8611ab44e32a53.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0559.dxf,data/graph_cache/0ca8c5d52ab70f8e3d342a64688c7b7c.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0560.dxf,data/graph_cache/92abdfe8c9db5ebfdb55a47270104427.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0561.dxf,data/graph_cache/d3e9a26752ca329c262bab1d6b2eaf69.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0564.dxf,data/graph_cache/7d419d1f9eb744ceb2985d9f229b8178.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0566.dxf,data/graph_cache/321ce7ff0a8248614c4123cbb7402aff.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0570.dxf,data/graph_cache/7f266c17eab698d67740ead1c28d38ea.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0571.dxf,data/graph_cache/af8003fee037a80b363a3f242bfd7b57.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0572.dxf,data/graph_cache/f6181a1e2f622bbf451bb234da545237.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0574.dxf,data/graph_cache/819cb0041b89bb21e5abd278f97bc556.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0576.dxf,data/graph_cache/d47ed419f03588d44f0661302ed01b80.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0577.dxf,data/graph_cache/523282d876e53705340d320a923b3203.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0579.dxf,data/graph_cache/c18fce13f601858a724bb7ab8827dbeb.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0581.dxf,data/graph_cache/ed4ec8035fc2efe806cc27e25d7c5ce4.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0586.dxf,data/graph_cache/0b5ac11abd78c3ce2e4f747be59dd7fb.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0590.dxf,data/graph_cache/656aec1c5df275a605a70402b6f24e35.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0592.dxf,data/graph_cache/8cc311a49722f1c55519c9b436cbc4c1.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0593.dxf,data/graph_cache/65f889ccf1fa232ebcc4d8dc8a0cb9c8.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0594.dxf,data/graph_cache/f4a4fec1a024260f753691eca2e38757.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0595.dxf,data/graph_cache/0c5d6514e109c38162dfa98e127ed455.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0596.dxf,data/graph_cache/65bde90015a4237976b74e1c7febcabf.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0597.dxf,data/graph_cache/4700b2154d9bf3f2aca957c5b20f2d94.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0598.dxf,data/graph_cache/e2730d7513002179e79af15cf6498272.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0599.dxf,data/graph_cache/39b5c5098bdaf3171417b336833bd085.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0602.dxf,data/graph_cache/7bc8df033b655318599c6a0e61cd9e25.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0603.dxf,data/graph_cache/057c3ab3cb8ec5707c93923aff2d34b4.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0604.dxf,data/graph_cache/d4afa0a7590babe77b27c4f0f9e09204.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0606.dxf,data/graph_cache/e17ca4f4d444c460c3287fbda208ff28.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0608.dxf,data/graph_cache/3360b8b13aa06bcb5a00a81749f96ac4.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0610.dxf,data/graph_cache/9306567885872ca9a92a54461c8c377d.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0612.dxf,data/graph_cache/6f281d9c0ac30779e31f4af5663b7acf.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0613.dxf,data/graph_cache/d57b49c5144ab94764ef1a1989931a81.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0615.dxf,data/graph_cache/6cc057fbbd080bb9e14564a39b3e99ef.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0616.dxf,data/graph_cache/0b8cfece4e4b335e3210333e32db29a4.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0617.dxf,data/graph_cache/a16ea2353e9dfd4216c6034c201b92ac.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0618.dxf,data/graph_cache/d2de0879bc5b84474b2b1a3cbf06373b.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0619.dxf,data/graph_cache/06455b83cb38baff1d1a3abd715545a0.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0621.dxf,data/graph_cache/5a35a3b3283f9911e9a396f4c6256206.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0624.dxf,data/graph_cache/3efa5882c0f4bd847764dac704a32edc.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0626.dxf,data/graph_cache/179f5713d929c989da22e1699fab9ec5.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0627.dxf,data/graph_cache/f84405d36d1afb38a1cf367e08a6805a.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0629.dxf,data/graph_cache/63b42fe845011b9733add37dd086a9e7.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0632.dxf,data/graph_cache/90331e57fdd8ca81e177c21603c1dcb5.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0633.dxf,data/graph_cache/5bf64e77dece3a6609e1ccde2a1c383a.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0634.dxf,data/graph_cache/bfb6821f8013329091adb5396296ec7b.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0636.dxf,data/graph_cache/8efb48a265fa8f70b13172ed85267d98.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0637.dxf,data/graph_cache/a6a7b2503081548a51d48b31e5484967.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0638.dxf,data/graph_cache/e0a0d472ca519004bd569e5670058ee0.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0639.dxf,data/graph_cache/107d488c1fa0b89fcfc011b6c85c6831.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0640.dxf,data/graph_cache/5c06a0c6f4004de4ee997b330b9bfea1.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0641.dxf,data/graph_cache/c22373442a92ed0f726b451bec65e3ff.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0642.dxf,data/graph_cache/4ba2f24ccb80b416f5d4b622d2c1eb47.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0643.dxf,data/graph_cache/2eb950f99e6eb980f3098d6485e3b0ac.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0644.dxf,data/graph_cache/3b21bec6448cb203e94557c42ffac708.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0646.dxf,data/graph_cache/e540e273fb3b710075129461782acd58.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0647.dxf,data/graph_cache/8df07f6b8cd2149c5f5967c073c49d74.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0648.dxf,data/graph_cache/080d87bd1f1d5d6b540602cc1e1acb44.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0650.dxf,data/graph_cache/b5728b44bb927a1db7568c33e9200d05.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0651.dxf,data/graph_cache/6a8abb5e12a0a0d8fb2ef83de43cbb82.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0652.dxf,data/graph_cache/3208e42c57ffb5ac7799f9abff46fcc4.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0653.dxf,data/graph_cache/0331dd7afd473560a6cfa711efdada9d.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0654.dxf,data/graph_cache/c20d66682d1ec0520ba8ea7b962a210b.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0660.dxf,data/graph_cache/e980c979403268a2b89d35a487e9dec8.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0664.dxf,data/graph_cache/77f4ac7e3421449e64e954ab4fb26a15.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0667.dxf,data/graph_cache/ae490d8409ae4f97a8d5762bdaebc6ac.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0669.dxf,data/graph_cache/6e1b20847bfe4ebe79bbf913cc52b938.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0670.dxf,data/graph_cache/172ed34fab55d137644e2a58b9ba9569.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0671.dxf,data/graph_cache/f9724941a4cf819fc7b6848b47e7fcff.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0672.dxf,data/graph_cache/7dd6a805ddcd7612b94e55c079bf13ca.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0673.dxf,data/graph_cache/31fb448eb140b13dbc40c52907c4cf16.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0674.dxf,data/graph_cache/ec72f0cee58ec88e9239ccbd7262427a.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0675.dxf,data/graph_cache/aa8a7ba2d26e74a10b6271836819ae1a.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0676.dxf,data/graph_cache/2fbe261fa4e31bd8e2009acf6116be4b.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0677.dxf,data/graph_cache/35694807eb4f2f54c9a73939d117ffe8.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0678.dxf,data/graph_cache/ca19cb9699464022208e8cda936c3e3a.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0679.dxf,data/graph_cache/f50be18d3a85dfbf1feceae639462475.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0680.dxf,data/graph_cache/71f12329dd5f7f27329c3dfb305b3112.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0682.dxf,data/graph_cache/0c825382fe54bdc1fe33efc7bb4b95cc.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0684.dxf,data/graph_cache/be00e7b3d7365f2b3e8caf68b0377cde.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0685.dxf,data/graph_cache/084be15a99bdb43314920050c2ba8f82.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0690.dxf,data/graph_cache/a82bdb921ab10ded17aa92eaee0a9ce0.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0692.dxf,data/graph_cache/d7fff2a03a7c2f29bc61629a7e1f43f1.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0694.dxf,data/graph_cache/3bf10d3cb88f907be76bd414d09a1823.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0696.dxf,data/graph_cache/e7acfc8cf6fef27566a45b8fa6c22d75.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0697.dxf,data/graph_cache/57dd9341d901024de17892ba04f47f43.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0700.dxf,data/graph_cache/4573d9227cc4811bf243f8f958b40528.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0702.dxf,data/graph_cache/9e36b8532e3603bbb3f9af0243651256.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0703.dxf,data/graph_cache/1559cf2ec8ea3dbde36ed753b45379a8.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0704.dxf,data/graph_cache/4480a81f5194c5051d79d9115704e912.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0706.dxf,data/graph_cache/40ada0ea52fc8ea33394246b41fb2ab4.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0710.dxf,data/graph_cache/ba2e95bf232590fea496db8d4cd1cb25.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0711.dxf,data/graph_cache/22f2045d16e4c480b6dbf3495e025d50.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0713.dxf,data/graph_cache/6b38d57c97fa7c159bb548765f38b06e.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0714.dxf,data/graph_cache/f4ce0cdd10ea6cb93d09d2c4554394bd.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0715.dxf,data/graph_cache/c38dc3ecfe14d07f7c3c82981fee87f4.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0719.dxf,data/graph_cache/00e931fe2b25889891cfdf667bb69b8f.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0720.dxf,data/graph_cache/7840facf695deece84c7f9cb4fdadbf1.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0722.dxf,data/graph_cache/13ff19f4043eb8b0baff752e2a684f8b.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0724.dxf,data/graph_cache/6a414ef64dc0286842737eb4a537f642.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0727.dxf,data/graph_cache/994ac80edaaeb5c6b960b34df3a95198.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0728.dxf,data/graph_cache/a63f2387b9a9c7843f5ba1531600782c.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0731.dxf,data/graph_cache/fac19b4b561df1b6be7e06ca6f12d7e9.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0732.dxf,data/graph_cache/4e16d3690e9e3422e0aa94c149b5a005.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0733.dxf,data/graph_cache/925ec21fe527e9a6324dd31d95a5025e.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0734.dxf,data/graph_cache/3425667127c39755c6212583b2ef4cf8.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0735.dxf,data/graph_cache/2808f521e225d6e7026d5562d3a2d862.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0736.dxf,data/graph_cache/c7b121720711262d3d34f21a04163a39.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0739.dxf,data/graph_cache/295cbc5c2de84d4fa5ec726941f61efa.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0747.dxf,data/graph_cache/7ad0a75be1bd2bc071338be3c2f4f58b.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0748.dxf,data/graph_cache/accc13bc43934e741608eb86967e5e19.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0752.dxf,data/graph_cache/86990308e2ce3127c8fcc0b122b28703.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0753.dxf,data/graph_cache/5da2e65396e5afdc15d9b4f2bbab79cd.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0754.dxf,data/graph_cache/9f98f8819fbe20a7e8480c9b21d47467.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0755.dxf,data/graph_cache/4c1ab9698d45b350a32c85cda1471efc.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0756.dxf,data/graph_cache/62a4ec3b2ed8056ae57f52a79714577f.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0757.dxf,data/graph_cache/1114b5aac33bb48b34ed394e35db8263.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0758.dxf,data/graph_cache/7faea52f58f33e933898de4b5817255b.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0759.dxf,data/graph_cache/f2a316f7c69f87fed1ad7f6af71bcedf.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0764.dxf,data/graph_cache/6696b7bfe7399c253dea41c5afb58441.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0766.dxf,data/graph_cache/c39632ba3ba799e0016481eb572363ac.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0767.dxf,data/graph_cache/0608245bd78fffb1b7cb1ce74bfad84c.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0768.dxf,data/graph_cache/9bcfe1f7a3bc07b56edcfedc98dcecae.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0770.dxf,data/graph_cache/e2c5475fc9f5c2fca4475130b1556fce.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0771.dxf,data/graph_cache/30d95d0a325e5896a06eb252549777f5.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0772.dxf,data/graph_cache/170d000270b43db174dd87c7bc43b89b.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0773.dxf,data/graph_cache/ad6adcc3dc5cc6cad1b903d9fc5f1f93.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0774.dxf,data/graph_cache/b0a8010ce7e47bd8533b9723b36f4802.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0775.dxf,data/graph_cache/657188306dd99a86c0e8df307f582450.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0776.dxf,data/graph_cache/dc2052751a392502755056ea0327277e.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/synthetic_v2/壳体类/syn2_0778.dxf,data/graph_cache/c3867923b2e825a470361fd2a14595ee.pt,箱体
