file_name,stem,label_cn,version,part_code,is_comparison,relative_path,source_dir,label_raw,label_standard,label_confidence,label_match_type,label_status,label_source
syn2_0595.dxf,syn2_0595,壳体类,,,0,壳体类/syn2_0595.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0596.dxf,syn2_0596,壳体类,,,0,壳体类/syn2_0596.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0597.dxf,syn2_0597,壳体类,,,0,壳体类/syn2_0597.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0598.dxf,syn2_0598,壳体类,,,0,壳体类/syn2_0598.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0599.dxf,syn2_0599,壳体类,,,0,壳体类/syn2_0599.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0600.dxf,syn2_0600,壳体类,,,0,壳体类/syn2_0600.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0601.dxf,syn2_0601,壳体类,,,0,壳体类/syn2_0601.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0602.dxf,syn2_0602,壳体类,,,0,壳体类/syn2_0602.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0603.dxf,syn2_0603,壳体类,,,0,壳体类/syn2_0603.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0604.dxf,syn2_0604,壳体类,,,0,壳体类/syn2_0604.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0605.dxf,syn2_0605,壳体类,,,0,壳体类/syn2_0605.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0606.dxf,syn2_0606,壳体类,,,0,壳体类/syn2_0606.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0607.dxf,syn2_0607,壳体类,,,0,壳体类/syn2_0607.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0608.dxf,syn2_0608,壳体类,,,0,壳体类/syn2_0608.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0609.dxf,syn2_0609,壳体类,,,0,壳体类/syn2_0609.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0610.dxf,syn2_0610,壳体类,,,0,壳体类/syn2_0610.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0611.dxf,syn2_0611,壳体类,,,0,壳体类/syn2_0611.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0612.dxf,syn2_0612,壳体类,,,0,壳体类/syn2_0612.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0613.dxf,syn2_0613,壳体类,,,0,壳体类/syn2_0613.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0614.dxf,syn2_0614,壳体类,,,0,壳体类/syn2_0614.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0615.dxf,syn2_0615,壳体类,,,0,壳体类/syn2_0615.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0616.dxf,syn2_0616,壳体类,,,0,壳体类/syn2_0616.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0617.dxf,syn2_0617,壳体类,,,0,壳体类/syn2_0617.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0618.dxf,syn2_0618,壳体类,,,0,壳体类/syn2_0618.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0619.dxf,syn2_0619,壳体类,,,0,壳体类/syn2_0619.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0620.dxf,syn2_0620,壳体类,,,0,壳体类/syn2_0620.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0621.dxf,syn2_0621,壳体类,,,0,壳体类/syn2_0621.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0622.dxf,syn2_0622,壳体类,,,0,壳体类/syn2_0622.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0623.dxf,syn2_0623,壳体类,,,0,壳体类/syn2_0623.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0624.dxf,syn2_0624,壳体类,,,0,壳体类/syn2_0624.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0625.dxf,syn2_0625,壳体类,,,0,壳体类/syn2_0625.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0626.dxf,syn2_0626,壳体类,,,0,壳体类/syn2_0626.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0627.dxf,syn2_0627,壳体类,,,0,壳体类/syn2_0627.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0628.dxf,syn2_0628,壳体类,,,0,壳体类/syn2_0628.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0629.dxf,syn2_0629,壳体类,,,0,壳体类/syn2_0629.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0630.dxf,syn2_0630,壳体类,,,0,壳体类/syn2_0630.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0631.dxf,syn2_0631,壳体类,,,0,壳体类/syn2_0631.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0632.dxf,syn2_0632,壳体类,,,0,壳体类/syn2_0632.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0633.dxf,syn2_0633,壳体类,,,0,壳体类/syn2_0633.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0634.dxf,syn2_0634,壳体类,,,0,壳体类/syn2_0634.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0635.dxf,syn2_0635,壳体类,,,0,壳体类/syn2_0635.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0636.dxf,syn2_0636,壳体类,,,0,壳体类/syn2_0636.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0637.dxf,syn2_0637,壳体类,,,0,壳体类/syn2_0637.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0638.dxf,syn2_0638,壳体类,,,0,壳体类/syn2_0638.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0639.dxf,syn2_0639,壳体类,,,0,壳体类/syn2_0639.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0640.dxf,syn2_0640,壳体类,,,0,壳体类/syn2_0640.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0641.dxf,syn2_0641,壳体类,,,0,壳体类/syn2_0641.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0642.dxf,syn2_0642,壳体类,,,0,壳体类/syn2_0642.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0643.dxf,syn2_0643,壳体类,,,0,壳体类/syn2_0643.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0644.dxf,syn2_0644,壳体类,,,0,壳体类/syn2_0644.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0645.dxf,syn2_0645,壳体类,,,0,壳体类/syn2_0645.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0646.dxf,syn2_0646,壳体类,,,0,壳体类/syn2_0646.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0647.dxf,syn2_0647,壳体类,,,0,壳体类/syn2_0647.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0648.dxf,syn2_0648,壳体类,,,0,壳体类/syn2_0648.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0649.dxf,syn2_0649,壳体类,,,0,壳体类/syn2_0649.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0650.dxf,syn2_0650,壳体类,,,0,壳体类/syn2_0650.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0651.dxf,syn2_0651,壳体类,,,0,壳体类/syn2_0651.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0652.dxf,syn2_0652,壳体类,,,0,壳体类/syn2_0652.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0653.dxf,syn2_0653,壳体类,,,0,壳体类/syn2_0653.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0654.dxf,syn2_0654,壳体类,,,0,壳体类/syn2_0654.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0655.dxf,syn2_0655,壳体类,,,0,壳体类/syn2_0655.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0656.dxf,syn2_0656,壳体类,,,0,壳体类/syn2_0656.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0657.dxf,syn2_0657,壳体类,,,0,壳体类/syn2_0657.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0658.dxf,syn2_0658,壳体类,,,0,壳体类/syn2_0658.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0659.dxf,syn2_0659,壳体类,,,0,壳体类/syn2_0659.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0660.dxf,syn2_0660,壳体类,,,0,壳体类/syn2_0660.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0661.dxf,syn2_0661,壳体类,,,0,壳体类/syn2_0661.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0662.dxf,syn2_0662,壳体类,,,0,壳体类/syn2_0662.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0663.dxf,syn2_0663,壳体类,,,0,壳体类/syn2_0663.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0664.dxf,syn2_0664,壳体类,,,0,壳体类/syn2_0664.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0665.dxf,syn2_0665,壳体类,,,0,壳体类/syn2_0665.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0666.dxf,syn2_0666,壳体类,,,0,壳体类/syn2_0666.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0667.dxf,syn2_0667,壳体类,,,0,壳体类/syn2_0667.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0668.dxf,syn2_0668,壳体类,,,0,壳体类/syn2_0668.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0669.dxf,syn2_0669,壳体类,,,0,壳体类/syn2_0669.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0670.dxf,syn2_0670,壳体类,,,0,壳体类/syn2_0670.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0671.dxf,syn2_0671,壳体类,,,0,壳体类/syn2_0671.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0672.dxf,syn2_0672,壳体类,,,0,壳体类/syn2_0672.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0673.dxf,syn2_0673,壳体类,,,0,壳体类/syn2_0673.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0674.dxf,syn2_0674,壳体类,,,0,壳体类/syn2_0674.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0675.dxf,syn2_0675,壳体类,,,0,壳体类/syn2_0675.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0676.dxf,syn2_0676,壳体类,,,0,壳体类/syn2_0676.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0677.dxf,syn2_0677,壳体类,,,0,壳体类/syn2_0677.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0678.dxf,syn2_0678,壳体类,,,0,壳体类/syn2_0678.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0679.dxf,syn2_0679,壳体类,,,0,壳体类/syn2_0679.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0680.dxf,syn2_0680,壳体类,,,0,壳体类/syn2_0680.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0681.dxf,syn2_0681,壳体类,,,0,壳体类/syn2_0681.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0682.dxf,syn2_0682,壳体类,,,0,壳体类/syn2_0682.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0683.dxf,syn2_0683,壳体类,,,0,壳体类/syn2_0683.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0684.dxf,syn2_0684,壳体类,,,0,壳体类/syn2_0684.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0685.dxf,syn2_0685,壳体类,,,0,壳体类/syn2_0685.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0686.dxf,syn2_0686,壳体类,,,0,壳体类/syn2_0686.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0687.dxf,syn2_0687,壳体类,,,0,壳体类/syn2_0687.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0688.dxf,syn2_0688,壳体类,,,0,壳体类/syn2_0688.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0689.dxf,syn2_0689,壳体类,,,0,壳体类/syn2_0689.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0690.dxf,syn2_0690,壳体类,,,0,壳体类/syn2_0690.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0691.dxf,syn2_0691,壳体类,,,0,壳体类/syn2_0691.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0692.dxf,syn2_0692,壳体类,,,0,壳体类/syn2_0692.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0693.dxf,syn2_0693,壳体类,,,0,壳体类/syn2_0693.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0694.dxf,syn2_0694,壳体类,,,0,壳体类/syn2_0694.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0695.dxf,syn2_0695,壳体类,,,0,壳体类/syn2_0695.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0696.dxf,syn2_0696,壳体类,,,0,壳体类/syn2_0696.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0697.dxf,syn2_0697,壳体类,,,0,壳体类/syn2_0697.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0698.dxf,syn2_0698,壳体类,,,0,壳体类/syn2_0698.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0699.dxf,syn2_0699,壳体类,,,0,壳体类/syn2_0699.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0700.dxf,syn2_0700,壳体类,,,0,壳体类/syn2_0700.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0701.dxf,syn2_0701,壳体类,,,0,壳体类/syn2_0701.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0702.dxf,syn2_0702,壳体类,,,0,壳体类/syn2_0702.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0703.dxf,syn2_0703,壳体类,,,0,壳体类/syn2_0703.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0704.dxf,syn2_0704,壳体类,,,0,壳体类/syn2_0704.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0705.dxf,syn2_0705,壳体类,,,0,壳体类/syn2_0705.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0706.dxf,syn2_0706,壳体类,,,0,壳体类/syn2_0706.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0707.dxf,syn2_0707,壳体类,,,0,壳体类/syn2_0707.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0708.dxf,syn2_0708,壳体类,,,0,壳体类/syn2_0708.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0709.dxf,syn2_0709,壳体类,,,0,壳体类/syn2_0709.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0710.dxf,syn2_0710,壳体类,,,0,壳体类/syn2_0710.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0711.dxf,syn2_0711,壳体类,,,0,壳体类/syn2_0711.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0712.dxf,syn2_0712,壳体类,,,0,壳体类/syn2_0712.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0713.dxf,syn2_0713,壳体类,,,0,壳体类/syn2_0713.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0714.dxf,syn2_0714,壳体类,,,0,壳体类/syn2_0714.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0715.dxf,syn2_0715,壳体类,,,0,壳体类/syn2_0715.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0716.dxf,syn2_0716,壳体类,,,0,壳体类/syn2_0716.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0717.dxf,syn2_0717,壳体类,,,0,壳体类/syn2_0717.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0718.dxf,syn2_0718,壳体类,,,0,壳体类/syn2_0718.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0719.dxf,syn2_0719,壳体类,,,0,壳体类/syn2_0719.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0720.dxf,syn2_0720,壳体类,,,0,壳体类/syn2_0720.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0721.dxf,syn2_0721,壳体类,,,0,壳体类/syn2_0721.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0722.dxf,syn2_0722,壳体类,,,0,壳体类/syn2_0722.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0723.dxf,syn2_0723,壳体类,,,0,壳体类/syn2_0723.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0724.dxf,syn2_0724,壳体类,,,0,壳体类/syn2_0724.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0725.dxf,syn2_0725,壳体类,,,0,壳体类/syn2_0725.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0726.dxf,syn2_0726,壳体类,,,0,壳体类/syn2_0726.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0727.dxf,syn2_0727,壳体类,,,0,壳体类/syn2_0727.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0728.dxf,syn2_0728,壳体类,,,0,壳体类/syn2_0728.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0729.dxf,syn2_0729,壳体类,,,0,壳体类/syn2_0729.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0730.dxf,syn2_0730,壳体类,,,0,壳体类/syn2_0730.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0731.dxf,syn2_0731,壳体类,,,0,壳体类/syn2_0731.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0732.dxf,syn2_0732,壳体类,,,0,壳体类/syn2_0732.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0733.dxf,syn2_0733,壳体类,,,0,壳体类/syn2_0733.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0734.dxf,syn2_0734,壳体类,,,0,壳体类/syn2_0734.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0735.dxf,syn2_0735,壳体类,,,0,壳体类/syn2_0735.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0736.dxf,syn2_0736,壳体类,,,0,壳体类/syn2_0736.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0737.dxf,syn2_0737,壳体类,,,0,壳体类/syn2_0737.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0738.dxf,syn2_0738,壳体类,,,0,壳体类/syn2_0738.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0739.dxf,syn2_0739,壳体类,,,0,壳体类/syn2_0739.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0740.dxf,syn2_0740,壳体类,,,0,壳体类/syn2_0740.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0741.dxf,syn2_0741,壳体类,,,0,壳体类/syn2_0741.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0742.dxf,syn2_0742,壳体类,,,0,壳体类/syn2_0742.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0743.dxf,syn2_0743,壳体类,,,0,壳体类/syn2_0743.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0744.dxf,syn2_0744,壳体类,,,0,壳体类/syn2_0744.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0745.dxf,syn2_0745,壳体类,,,0,壳体类/syn2_0745.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0746.dxf,syn2_0746,壳体类,,,0,壳体类/syn2_0746.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0747.dxf,syn2_0747,壳体类,,,0,壳体类/syn2_0747.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0748.dxf,syn2_0748,壳体类,,,0,壳体类/syn2_0748.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0749.dxf,syn2_0749,壳体类,,,0,壳体类/syn2_0749.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0750.dxf,syn2_0750,壳体类,,,0,壳体类/syn2_0750.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0751.dxf,syn2_0751,壳体类,,,0,壳体类/syn2_0751.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0752.dxf,syn2_0752,壳体类,,,0,壳体类/syn2_0752.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0753.dxf,syn2_0753,壳体类,,,0,壳体类/syn2_0753.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0754.dxf,syn2_0754,壳体类,,,0,壳体类/syn2_0754.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0755.dxf,syn2_0755,壳体类,,,0,壳体类/syn2_0755.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0756.dxf,syn2_0756,壳体类,,,0,壳体类/syn2_0756.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0757.dxf,syn2_0757,壳体类,,,0,壳体类/syn2_0757.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0758.dxf,syn2_0758,壳体类,,,0,壳体类/syn2_0758.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0759.dxf,syn2_0759,壳体类,,,0,壳体类/syn2_0759.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0760.dxf,syn2_0760,壳体类,,,0,壳体类/syn2_0760.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0761.dxf,syn2_0761,壳体类,,,0,壳体类/syn2_0761.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0762.dxf,syn2_0762,壳体类,,,0,壳体类/syn2_0762.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0763.dxf,syn2_0763,壳体类,,,0,壳体类/syn2_0763.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0764.dxf,syn2_0764,壳体类,,,0,壳体类/syn2_0764.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0765.dxf,syn2_0765,壳体类,,,0,壳体类/syn2_0765.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0766.dxf,syn2_0766,壳体类,,,0,壳体类/syn2_0766.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0767.dxf,syn2_0767,壳体类,,,0,壳体类/syn2_0767.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0768.dxf,syn2_0768,壳体类,,,0,壳体类/syn2_0768.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0769.dxf,syn2_0769,壳体类,,,0,壳体类/syn2_0769.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0770.dxf,syn2_0770,壳体类,,,0,壳体类/syn2_0770.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0771.dxf,syn2_0771,壳体类,,,0,壳体类/syn2_0771.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0772.dxf,syn2_0772,壳体类,,,0,壳体类/syn2_0772.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0773.dxf,syn2_0773,壳体类,,,0,壳体类/syn2_0773.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0774.dxf,syn2_0774,壳体类,,,0,壳体类/syn2_0774.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0775.dxf,syn2_0775,壳体类,,,0,壳体类/syn2_0775.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0776.dxf,syn2_0776,壳体类,,,0,壳体类/syn2_0776.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
syn2_0777.dxf,syn2_0777,壳体类,,,0,壳体类/syn2_0777.dxf,synthetic_v2,壳体类,,1.0000,dir,dir_label,parent_dir
